global_target_layer,current_layer,layer_status,skip_reason,layer_iter,loss_before_iter,loss_after_iter,heater_label,heater_role,heater_port,mzi_id,arm_index,voltage_before,voltage_after,gradient,accepted,line_search_trials,lr_used
5,3,optimized,,6,0.013127748561318774,0.0128805410406098,MZI5_arm1,previous_layer_compensation,7,5,1,3.879,3.876083243309656,0.02916756690344213,True,1,0.1
5,3,optimized,,7,0.012835702033553551,0.012813720415363244,MZI10_arm0,current_layer,75,10,0,5.421,5.418403985343554,0.025960146564467584,True,1,0.1
5,3,optimized,,7,0.012813720415363244,0.012730169098035852,MZI11_arm1,current_layer,70,11,1,5.5,5.5,-0.06452115190930416,True,1,0.1
5,3,optimized,,7,0.012730169098035852,0.012664082049940236,MZI10_arm1,current_layer,71,10,1,4.282,4.285318733514849,-0.03318733514848599,True,1,0.1
5,3,optimized,,7,0.012664082049940236,0.012511375139258943,MZI11_arm0,current_layer,74,11,0,3.799,3.7951149942478875,0.03885005752112684,True,1,0.1
5,3,optimized,,7,0.012511375139258943,0.012509305215964165,MZI9_arm1,current_layer,72,9,1,5.5,5.5,-0.025139944506109946,True,4,0.0125
5,3,optimized,,7,0.012509305215964165,0.012509305215964165,MZI9_arm0,current_layer,76,9,0,5.491,5.491,0.01078261712597614,False,7,0.1
5,3,optimized,,7,0.012509305215964165,0.012372502711213214,MZI5_arm0,previous_layer_compensation,11,5,0,3.544,3.5476742739057805,-0.036742739057802364,True,1,0.1
5,3,optimized,,7,0.012372502711213214,0.01223574420771288,MZI6_arm1,previous_layer_compensation,8,6,1,3.505,3.5006940307781225,0.043059692218773996,True,1,0.1
5,3,optimized,,7,0.01223574420771288,0.012222780900126146,MZI6_arm0,previous_layer_compensation,12,6,0,3.21,3.2127165552537793,-0.027165552537794013,True,1,0.1
5,3,optimized,,7,0.012222780900126146,0.012122453181494219,MZI5_arm1,previous_layer_compensation,7,5,1,3.876,3.8740204448504167,0.019795551495832415,True,1,0.1
5,3,optimized,,8,0.012132404187228435,0.012128607490363786,MZI11_arm1,current_layer,70,11,1,5.5,5.5,-0.06034992595405664,True,3,0.025
5,3,optimized,,8,0.012128607490363786,0.011999414644083467,MZI11_arm0,current_layer,74,11,0,3.795,3.7918708219020867,0.031291780979132204,True,1,0.1
5,3,optimized,,8,0.011999414644083467,0.01196833215858082,MZI10_arm1,current_layer,71,10,1,4.285,4.285545142178104,-0.04361137424832223,True,4,0.0125
5,3,optimized,,8,0.01196833215858082,0.011942949143577878,MZI10_arm0,current_layer,75,10,0,5.418,5.414816661331059,0.03183338668940808,True,1,0.1
5,3,optimized,,8,0.011942949143577878,0.011940604202072559,MZI9_arm1,current_layer,72,9,1,5.5,5.5,-0.022359833690760313,True,2,0.05
5,3,optimized,,8,0.011940604202072559,0.011935585311922958,MZI9_arm0,current_layer,76,9,0,5.491,5.4894310522409615,0.01568947759038061,True,1,0.1
5,3,optimized,,8,0.011935585311922958,0.011598285914553632,MZI6_arm1,previous_layer_compensation,8,6,1,3.501,3.4963565242951544,0.046434757048454886,True,1,0.1
5,3,optimized,,8,0.011598285914553632,0.011534039666875053,MZI5_arm0,previous_layer_compensation,11,5,0,3.548,3.5510714079545553,-0.03071407954555189,True,1,0.1
5,3,optimized,,8,0.011534039666875053,0.011534039666875053,MZI6_arm0,previous_layer_compensation,12,6,0,3.213,3.213,-0.025391876211662664,False,7,0.1
5,3,optimized,,8,0.011534039666875053,0.011527016867724442,MZI5_arm1,previous_layer_compensation,7,5,1,3.874,3.873568786221544,0.008624275569124502,True,2,0.05
5,3,optimized,,9,0.01159057629275116,0.01159057629275116,MZI11_arm1,current_layer,70,11,1,5.5,5.5,-0.05844030390922938,False,7,0.1
5,3,optimized,,9,0.01159057629275116,0.011539708460339318,MZI10_arm1,current_layer,71,10,1,4.286,4.28620135798952,-0.004027159790409963,True,2,0.05
5,3,optimized,,9,0.011539708460339318,0.011539708460339318,MZI10_arm0,current_layer,75,10,0,5.415,5.415,0.03553324429053288,False,7,0.1
5,3,optimized,,9,0.011539708460339318,0.011461708453490094,MZI11_arm0,current_layer,74,11,0,3.792,3.788494721986901,0.035052780130986776,True,1,0.1
5,3,optimized,,9,0.011461708453490094,0.011461708453490094,MZI9_arm1,current_layer,72,9,1,5.5,5.5,-0.01902543835354791,False,7,0.1
