local_sample_row,sample_index,label,converged,iterations_executed,final_loss_mae,final_loss_mse,final_max_abs_ratio_error,final_output_power_sum,initial_loss_mae,final_learning_rate,target_ratio_0,target_ratio_1,target_ratio_2,target_ratio_3,target_ratio_4,target_ratio_5,target_ratio_6,target_ratio_7,final_ratio_0,final_ratio_1,final_ratio_2,final_ratio_3,final_ratio_4,final_ratio_5,final_ratio_6,final_ratio_7,ratio_error_0,ratio_error_1,ratio_error_2,ratio_error_3,ratio_error_4,ratio_error_5,ratio_error_6,ratio_error_7,initial_coefficient_0,initial_coefficient_1,initial_coefficient_2,initial_coefficient_3,initial_coefficient_4,initial_coefficient_5,initial_coefficient_6,initial_coefficient_7,optimized_coefficient_0,optimized_coefficient_1,optimized_coefficient_2,optimized_coefficient_3,optimized_coefficient_4,optimized_coefficient_5,optimized_coefficient_6,optimized_coefficient_7,initial_voltage_0,initial_voltage_1,initial_voltage_2,initial_voltage_3,initial_voltage_4,initial_voltage_5,initial_voltage_6,initial_voltage_7,final_voltage_0,final_voltage_1,final_voltage_2,final_voltage_3,final_voltage_4,final_voltage_5,final_voltage_6,final_voltage_7,final_output_power_0,final_output_power_1,final_output_power_2,final_output_power_3,final_output_power_4,final_output_power_5,final_output_power_6,final_output_power_7
22,222,0,True,3,0.018418843815216305,0.0005871342064888155,0.05117561461897335,0.00016301351600000002,0.03531810514232779,0.40516875,0.3761529389225624,0.32877907705682086,0.00017761632921968563,0.008361403038594483,0.09372586913382674,0.0625305186218291,0.06648464611872947,0.0637879307784172,0.42732855354153576,0.34204740421646995,0.008941503967069822,0.0088289488829871,0.09072640332474026,0.04752863560098906,0.043186652081045836,0.03141189838516212,0.05117561461897335,0.013268327159649096,0.008763887637850135,0.00046754584439261636,-0.002999465809086485,-0.015001883020840039,-0.02329799403768363,-0.03237603239325508,0.3761529389225624,0.32877907705682086,0.00017761632921968563,0.008361403038594483,0.09372586913382674,0.0625305186218291,0.06648464611872947,0.0637879307784172,0.2710200268964698,0.31625950600401465,0.0,0.00605517445207431,0.10385810229348545,0.0900691051288455,0.10840807520111798,0.11330501253833693,3.935,3.854,4.163,4.164,3.796,4.198,3.877,4.182,3.979,3.859,4.164,4.182,3.789,4.176,3.839,4.14,6.966033e-05,5.575835e-05,1.457586e-06,1.439238e-06,1.478963e-05,7.74781e-06,7.040008e-06,5.120564e-06
23,223,3,False,14,0.022705192530107363,0.001248880176853912,0.08652261231995274,0.0001734467557,0.05823425568242229,0.008079834458221438,0.042737435812105894,0.06928584767233617,2.6830126608961307e-05,0.33660897819433894,0.1995764983043245,0.30919891785791415,0.00010325459215646167,0.0424622374402149,0.04134217426587472,0.06818057767799458,0.08654944244656171,0.30175565860987735,0.19118968161824199,0.2771185301565142,0.004401412392633182,0.029462522832302246,-0.0013952615462311732,-0.0011052699943415872,0.08652261231995274,-0.034853319584461584,-0.008386816686082516,-0.032080387701399926,0.004298157800476721,-0.012999714607912653,0.042737435812105894,0.06928584767233617,2.6830126608961307e-05,0.33660897819433894,0.1995764983043245,0.30919891785791415,0.00010325459215646167,0.0424622374402149,0.026894865093166347,0.03726365382142792,0.0,0.4409570394237668,0.17894089295936905,0.4623320803018778,0.0,0.1065885971181879,4.152,3.99,4.164,3.834,3.719,4.027,3.995,4.202,4.214,4.071,4.164,3.773,3.734,3.945,3.995,4.146,7.170666e-06,1.18257e-05,1.501172e-05,5.233854e-05,3.316123e-05,4.806531e-05,7.634107e-07,5.110179e-06
24,224,0,True,3,0.0174349220602667,0.0005594175857681642,0.049815229781063564,0.00016257857499999998,0.03480865875836388,0.40516875,0.3830670242305736,0.3424186817360314,0.00013341079897770446,0.0069947584933382255,0.07400577009822128,0.06455441028183766,0.06344957109998066,0.06537637326103964,0.43288225401163716,0.3531167621563912,0.00933052833068564,0.007024019001273693,0.0739113379484351,0.050596900606368345,0.04057375948829666,0.0325644384569123,0.049815229781063564,0.010698080420359801,0.009197117531707936,2.9260507935467694e-05,-9.443214978617498e-05,-0.013957509675469312,-0.022875811611683998,-0.032811934804127335,0.3830670242305736,0.3424186817360314,0.00013341079897770446,0.0069947584933382255,0.07400577009822128,0.06455441028183766,0.06344957109998066,0.06537637326103964,0.277097043621701,0.33050173140472483,0.0,0.005590063663699845,0.0814435612711471,0.09524650239055855,0.10379471690616329,0.11586714891732981,3.932,3.848,4.164,4.175,3.818,4.197,3.88,4.181,3.977,3.853,4.164,4.186,3.809,4.172,3.843,4.138,7.037738e-05,5.740922e-05,1.516944e-06,1.141955e-06,1.20164e-05,8.225972e-06,6.596424e-06,5.29428e-06
25,225,1,True,4,0.01940958395908044,0.0005958358234828798,0.05056010680516204,0.000153377387,0.06077076508101854,0.4254271875,2.895149544761643e-05,0.34449297882342544,0.26459221275012407,0.21922680769955036,8.96238356803545e-05,0.05418174354063708,0.061982929316010245,0.05540475253912488,0.0010735611241049503,0.3950530856285875,0.28252789311112725,0.18955004103701414,0.008187562877179541,0.04863557885491947,0.043120652459674516,0.031851624907392635,0.0010446096286573338,0.05056010680516204,0.01793568036100318,-0.029676766662536214,0.008097939041499186,-0.005546164685717614,-0.01886227685633573,-0.023553127631732243,2.895149544761643e-05,0.34449297882342544,0.26459221275012407,0.21922680769955036,8.96238356803545e-05,0.05418174354063708,0.061982929316010245,0.05540475253912488,0.0,0.2530895254026685,0.05852489329097889,0.3910293773535205,0.0,0.08210580588939292,0.11083573480624,0.11352878164295431,4.318,3.847,3.789,3.908,3.976,4.213,3.881,4.19,4.318,3.888,3.992,3.801,3.977,4.182,3.837,4.14,1.6466e-07,6.059221e-05,4.333339e-05,2.907269e-05,1.255787e-06,7.459598e-06,6.613733e-06,4.885319e-06
26,226,4,False,20,0.04035278281261394,0.004027714363147028,0.1583570083406516,0.00037832872599999996,0.09075031820348804,0.21057918294796998,0.0846251870187266,0.057125725223866844,0.294335109598225,1.9810235900251385e-05,0.2928526825652501,0.20844592420430075,2.0381018370643924e-05,0.0625751801353597,0.07734802564265238,0.05744271715703661,0.236732909358831,0.15837681857655186,0.24278452490546543,0.17572844838644372,0.002757511995005106,0.048829043978013985,-0.007277161376074218,0.00031699193316976626,-0.057602200239394,0.1583570083406516,-0.05006815765978467,-0.03271747581785703,0.002737130976634462,-0.013746136157345719,0.0846251870187266,0.057125725223866844,0.294335109598225,1.9810235900251385e-05,0.2928526825652501,0.20844592420430075,2.0381018370643924e-05,0.0625751801353597,0.06143524718008399,0.045033351603998704,0.8671755212387086,0.0,0.8101171607337224,0.6109599703299193,0.0,0.25976871075415164,4.083,3.997,3.773,4.23,3.665,4.086,3.995,4.184,4.097,4.032,3.501,4.23,3.417,3.871,3.995,4.042,2.926298e-05,2.173223e-05,8.956286e-05,5.99185e-05,9.185236e-05,6.648312e-05,1.043246e-06,1.847343e-05
27,227,1,True,4,0.01864016637189291,0.0005012524914336447,0.036535116333320405,0.0001525247973,0.06036856024842367,0.4254271875,3.0022577969050693e-05,0.34559422284135294,0.26397084848171476,0.21718512194421108,0.00010496508048755204,0.05649093092879982,0.060359510743233036,0.056264377402231856,0.0010606163906700043,0.38212933917467334,0.2929297451359406,0.1854560733777812,0.00814102376781195,0.05058492216727568,0.0467743811255011,0.03292389886034617,0.0010305938127009536,0.036535116333320405,0.028958896654225852,-0.031729048566429885,0.008036058687324397,-0.00590600876152414,-0.013585129617731936,-0.023340478541885687,3.0022577969050693e-05,0.34559422284135294,0.26397084848171476,0.21718512194421108,0.00010496508048755204,0.05649093092879982,0.060359510743233036,0.056264377402231856,0.0,0.24973868065542806,0.060522403124866155,0.3897899331087851,0.0,0.08473190523624381,0.10796822530007695,0.11628378576112336,4.318,3.846,3.789,3.909,3.976,4.208,3.883,4.189,4.318,3.889,3.986,3.802,3.977,4.18,3.84,4.138,1.617703e-07,5.82842e-05,4.467905e-05,2.828665e-05,1.241708e-06,7.715455e-06,7.134253e-06,5.021711e-06
28,228,2,True,4,0.018857653094091584,0.0004923958551873804,0.042235675628197134,0.0001561494531,0.07410290873987978,0.4254271875,0.3057512620218586,2.4568922360110828e-05,0.2556301338027041,0.25279539652092503,3.561247261543022e-05,0.06366069571724971,0.0633172984598781,0.05878503208240906,0.3479869376500557,0.006323109562014853,0.2735507499513618,0.22391625014279348,0.009011392432472119,0.05685828431505407,0.04811493636925201,0.03423833957699594,0.042235675628197134,0.006298540639654742,0.017920616148657698,-0.02887914637813155,0.008975779959856689,-0.006802411402195639,-0.015202362090626094,-0.024546692505413123,0.3057512620218586,2.4568922360110828e-05,0.2556301338027041,0.25279539652092503,3.561247261543022e-05,0.06366069571724971,0.0633172984598781,0.05878503208240906,0.2156573712208066,0.0,0.042649785600499555,0.4300914794287142,0.0,0.09454365758711636,0.11414031583796355,0.11837361923840385,3.965,4.261,3.794,3.885,3.977,4.197,3.88,4.187,4.004,4.261,4.039,3.779,3.977,4.172,3.834,4.136,5.433797e-05,9.873501e-07,4.27148e-05,3.49644e-05,1.407124e-06,8.87839e-06,7.513121e-06,5.346298e-06
29,229,1,True,5,0.015789140883495166,0.00039576081287160194,0.0360443817683479,0.00016063143280000002,0.07949670083461458,0.44669854687500005,3.026167076554644e-05,0.34579352461680885,0.2632743190028352,0.2202292143109847,8.97145824789442e-05,0.05407001221560646,0.06281403618785777,0.053698917412662486,0.0010480003637245773,0.38183790638515674,0.23090941388901062,0.2369842523125399,0.00942911965359746,0.05097717711449063,0.05431403336147045,0.03450009692000954,0.0010177386929590309,0.0360443817683479,-0.03236490511382459,0.0167550380015552,0.009339405071118516,-0.003092835101115826,-0.008500002826387326,-0.019198820492652945,3.026167076554644e-05,0.34579352461680885,0.2632743190028352,0.2202292143109847,8.97145824789442e-05,0.05407001221560646,0.06281403618785777,0.053698917412662486,0.0,0.2810097512780196,0.04392991981701161,0.4405499172098306,0.0,0.09002044468856568,0.1236969989220353,0.12378418075395252,4.318,3.846,3.789,3.907,3.976,4.214,3.88,4.191,4.318,3.875,4.035,3.773,3.977,4.176,3.826,4.131,1.683418e-07,6.133517e-05,3.709131e-05,3.806712e-05,1.514613e-06,8.188537e-06,8.724541e-06,5.5418e-06
30,230,2,True,4,0.015448241251476383,0.0004065168431213213,0.046166980115416145,0.000157230386,0.07277933484348827,0.4254271875,0.3043553419502436,4.088670752987222e-05,0.2669956884179642,0.25591229453561243,0.00022911430892882695,0.0589712911069513,0.055162528368494286,0.058332854604275446,0.35052232206565975,0.006534538432030562,0.2621572779195492,0.24467166289345618,0.009361447474917474,0.052171448590096314,0.04028942598919778,0.03429187663509265,0.046166980115416145,0.00649365172450069,-0.004838410498415047,-0.011240631642156246,0.009132333165988646,-0.006799842516854983,-0.014873102379296503,-0.024040977969182795,0.3043553419502436,4.088670752987222e-05,0.2669956884179642,0.25591229453561243,0.00022911430892882695,0.0589712911069513,0.055162528368494286,0.058332854604275446,0.21860485080557507,0.0,0.03858834388920086,0.4492329852552406,0.0,0.08863783917301929,0.1014132232767734,0.1175081093091843,3.965,4.261,3.788,3.884,3.975,4.203,3.887,4.187,4.002,4.261,4.051,3.768,3.977,4.177,3.846,4.136,5.511276e-05,1.027428e-06,4.121909e-05,3.846982e-05,1.471904e-06,8.202937e-06,6.334722e-06,5.391725e-06
31,231,7,True,2,0.015277068344868697,0.0005314684326507535,0.05179123733161667,0.000110488984,0.08009579380977136,0.385875,0.013759255973019913,0.14294823099866114,0.11128031918398928,0.10257150653112392,0.023454216338695152,0.08667687681850172,0.1221313452106372,0.39717824894537174,0.013916228969939664,0.17683636225671148,0.12156596534546829,0.10104916884745722,0.0402317393017208,0.08348986175852609,0.11752366190642137,0.34538701161375507,0.00015697299691975163,0.03388813125805035,0.010285646161479006,-0.0015223376836666913,0.016777522963025645,-0.003187015059975637,-0.004607683304215834,-0.05179123733161667,0.013759255973019913,0.14294823099866114,0.11128031918398928,0.10257150653112392,0.023454216338695152,0.08667687681850172,0.1221313452106372,0.39717824894537174,0.012079579811358475,0.044900819936969955,0.03362921893588022,0.1283277649711865,0.01878013297989613,0.10371168068998725,0.15156120141337748,0.507009601261344,4.265,3.947,3.886,3.997,3.881,4.179,3.827,3.97,4.271,4.032,4.065,3.978,3.887,4.165,3.8,3.919,1.53759e-06,1.953847e-05,1.34317e-05,1.116482e-05,4.445164e-06,9.22471e-06,1.298507e-05,3.816146e-05
32,232,5,True,3,0.015888584645804893,0.0005120905323839399,0.04598904185892483,0.00012033279189999999,0.07044915832636407,0.40516875,0.06299389756064214,0.0749330652664544,0.06257795400706555,0.026274406687240338,2.6823795753293656e-05,0.3884120197513338,0.384754887447188,2.6945484322636745e-05,0.053042307913076854,0.11572065918301029,0.056795366351007105,0.024443287266569275,0.005098617677796937,0.397271344287658,0.33876584558826317,0.008862571732618464,-0.009951589647565283,0.0407875939165559,-0.0057825876560584424,-0.001831119420671063,0.005071793882043644,0.008859324536324154,-0.04598904185892483,0.008835626248295828,0.06299389756064214,0.0749330652664544,0.06257795400706555,0.026274406687240338,2.6823795753293656e-05,0.3884120197513338,0.384754887447188,2.6945484322636745e-05,0.025475269029993385,0.03957326180637677,0.03513003945442679,0.03454413312565537,0.0,0.37433881979409905,0.5041857979139708,0.0,4.096,3.986,3.98,4.088,3.977,3.983,3.673,4.294,4.219,4.06,4.061,4.078,3.977,3.99,3.617,4.294,6.382729e-06,1.392499e-05,6.834345e-06,2.941329e-06,6.135309e-07,4.780477e-05,4.076464e-05,1.066458e-06
33,233,2,True,4,0.013945159388462133,0.00031916458505267323,0.039651818642893855,0.00015505726100000002,0.07358672650355108,0.4254271875,0.3026910658996107,2.434336063376234e-05,0.2620142901507346,0.25283889943409454,3.208428710064582e-05,0.05991183686014062,0.063847703223305,0.0586397767843801,0.34234288454250456,0.006667807707502326,0.25340515978803463,0.24847053115429402,0.009517438851186723,0.053420677926201726,0.050806766153311575,0.03536873387696433,0.039651818642893855,0.006643464346868564,-0.008609130362699946,-0.0043683682798005274,0.009485354564086078,-0.006491158933938895,-0.01304093706999343,-0.023271042907415773,0.3026910658996107,2.434336063376234e-05,0.2620142901507346,0.25283889943409454,3.208428710064582e-05,0.05991183686014062,0.063847703223305,0.0586397767843801,0.2093566276798733,0.0,0.03659925311058588,0.4427548388645699,0.0,0.0885307225493425,0.11722286477832844,0.12022168420051385,3.966,4.261,3.79,3.885,3.977,4.201,3.879,4.187,4.008,4.261,4.057,3.772,3.977,4.177,3.831,4.134,5.308275e-05,1.033892e-06,3.929231e-05,3.852716e-05,1.475748e-06,8.283264e-06,7.877958e-06,5.484179e-06
34,234,6,True,2,0.018006800988398703,0.0007120249303393956,0.060659772524598976,0.0001335601525,0.08351908034440982,0.385875,0.06482022385289013,0.05631076657131599,0.06528725605632994,0.1555679620620848,0.32459775262538243,3.176634408967084e-05,0.3333524830244616,3.1789463445433183e-05,0.07908586357746185,0.06001126720785977,0.05391982462733411,0.19545949530119022,0.32893104101539566,0.002532955328873258,0.2726927104998626,0.0073668424420225195,0.014265639724571719,0.0037005006365437784,-0.01136743142899583,0.03989153323910541,0.004333288390013235,0.0025011889847835873,-0.060659772524598976,0.0073350529785770864,0.06482022385289013,0.05631076657131599,0.06528725605632994,0.1555679620620848,0.32459775262538243,3.176634408967084e-05,0.3333524830244616,3.1789463445433183e-05,0.033838505752430456,0.032011196926703255,0.004489194475587134,0.1800894056235476,0.3455342896926392,0.0,0.41055053936688146,0.0,4.095,3.997,3.972,3.957,3.648,4.329,3.696,4.294,4.187,4.098,4.151,3.938,3.637,4.329,3.661,4.294,1.056272e-05,8.015114e-06,7.20154e-06,2.61056e-05,4.393208e-05,3.383019e-07,3.642088e-05,9.839166e-07
35,235,4,False,20,0.041291500055738284,0.004258097136186906,0.1623932871502956,0.00033615078769999997,0.09090618708495835,0.442216284190737,0.08174177179166939,0.06301351404241651,0.30280929287130026,4.330975195820066e-05,0.2784439849890405,0.21124710371118266,0.00011155117861433832,0.06258947166381819,0.0792510414218494,0.061130036733214536,0.24136626469074318,0.16243659690225382,0.22870834403223983,0.17653732244995127,0.0028842642512719005,0.047686129518476214,-0.0024907303698199906,-0.001883477309201971,-0.06144302818055708,0.1623932871502956,-0.049735640956800664,-0.03470978126123139,0.0027727130726575623,-0.014903342145341975,0.08174177179166939,0.06301351404241651,0.30280929287130026,4.330975195820066e-05,0.2784439849890405,0.21124710371118266,0.00011155117861433832,0.06258947166381819,0.0539122881300108,0.0439035404925187,0.7817343232025392,0.0,0.681530388463609,0.5541083169160158,0.0,0.23226087398466594,4.085,3.993,3.769,4.23,3.672,4.084,3.995,4.184,4.109,4.038,3.54,4.23,3.475,3.898,3.995,4.058,2.66403e-05,2.054891e-05,8.113546e-05,5.460319e-05,7.688049e-05,5.934316e-05,9.695477e-07,1.602973e-05
36,236,1,True,4,0.017518574711508583,0.0004621339168726468,0.04121078459956323,0.0001515329302,0.06064791368114251,0.4254271875,3.4082313546611916e-05,0.34454041761667953,0.2642413381001692,0.21854683783611156,0.0001930436849398245,0.055361732908417345,0.05828568719030443,0.05879686034983153,0.001066898130898811,0.38575120221624276,0.2840248647155112,0.19084953984477232,0.008240215498716728,0.050073610996535727,0.045155762453539625,0.03483790614378287,0.001032815817352199,0.04121078459956323,0.019783526615341995,-0.027697297991339243,0.008047171813776904,-0.005288121911881619,-0.013129924736764803,-0.023958954206048662,3.4082313546611916e-05,0.34454041761667953,0.2642413381001692,0.21854683783611156,0.0001930436849398245,0.055361732908417345,0.05828568719030443,0.05879686034983153,0.0,0.2528047757696164,0.058150824351963816,0.38959415326065516,0.0,0.08408491561876814,0.10477544480367111,0.11943015527121291,4.318,3.847,3.789,3.908,3.975,4.211,3.884,4.187,4.318,3.888,3.993,3.802,3.977,4.181,3.843,4.135,1.616702e-07,5.845401e-05,4.303912e-05,2.891999e-05,1.248664e-06,7.587801e-06,6.842585e-06,5.27909e-06
37,237,5,True,3,0.013177761246657739,0.0004044437113798372,0.046241939315035396,0.0001188484883,0.06871882904309079,0.40516875,0.05269733607096675,0.07394537781047716,0.06342042730698726,0.028052401546167702,3.8520085870831994e-05,0.3907297992497319,0.3910743438850479,4.1794044750503074e-05,0.05427336175886387,0.10428033353454105,0.059015786404411505,0.025987936777147884,0.005274491152278291,0.39743004455194236,0.3448324045700125,0.008905641250802515,0.001576025687897116,0.03033495572406389,-0.004404640902575752,-0.0020644647690198185,0.005235971066407458,0.006700245302210472,-0.046241939315035396,0.008863847206052012,0.05269733607096675,0.07394537781047716,0.06342042730698726,0.028052401546167702,3.8520085870831994e-05,0.3907297992497319,0.3910743438850479,4.1794044750503074e-05,0.025838146461807585,0.03752688881147959,0.034641164327858506,0.03699753388378247,0.0,0.3713060537045687,0.5072846278947074,0.0,4.114,3.987,3.978,4.086,3.977,3.982,3.67,4.294,4.218,4.07,4.062,4.075,3.977,3.992,3.616,4.294,6.450307e-06,1.239356e-05,7.013937e-06,3.088627e-06,6.268653e-07,4.723396e-05,4.098281e-05,1.058422e-06
38,238,2,True,4,0.016973556139461388,0.00043235494090475035,0.04384917212072731,0.000156424251,0.07362500695645041,0.4254271875,0.30376495837621204,3.677042202198649e-05,0.26112808854582137,0.25584169318262057,0.0001820065016806486,0.06177936276047473,0.05974357736601091,0.05752354284515768,0.34761413049693934,0.00639551727820004,0.26982369888413277,0.23419667836542812,0.009172701744309454,0.05502751616180025,0.044743305179706434,0.033026451889483555,0.04384917212072731,0.006358746856178054,0.0086956103383114,-0.021645014817192443,0.008990695242628806,-0.006751846598674477,-0.015000272186304474,-0.024497090955674122,0.30376495837621204,3.677042202198649e-05,0.26112808854582137,0.25584169318262057,0.0001820065016806486,0.06177936276047473,0.05974357736601091,0.05752354284515768,0.21550103842028775,0.0,0.040951378889240136,0.44130521206176165,0.0,0.09217328034516264,0.10859640254563682,0.11612705242447752,3.965,4.261,3.791,3.884,3.975,4.199,3.883,4.188,4.004,4.261,4.044,3.773,3.977,4.174,3.839,4.138,5.437528e-05,1.000414e-06,4.220697e-05,3.663404e-05,1.434833e-06,8.607638e-06,6.998938e-06,5.166138e-06
39,239,2,True,4,0.01921559233901803,0.0005004544465838602,0.04205871169639647,0.00015836420270000002,0.07281860880392643,0.4254271875,0.30359471923518866,2.8300801251624074e-05,0.2656653357101655,0.2536781569427517,5.325253399295259e-05,0.06311411760436213,0.05727370469766396,0.056592412474623585,0.3456534309315851,0.006103530239286835,0.28547796300685063,0.2251994414896896,0.008969053458948143,0.05501186411744552,0.04147931721945896,0.03210539953673507,0.04205871169639647,0.006075229438035211,0.019812627296685148,-0.028478715453062103,0.00891580092495519,-0.008102253486916608,-0.015794387478205003,-0.024487012937888512,0.30359471923518866,2.8300801251624074e-05,0.2656653357101655,0.2536781569427517,5.325253399295259e-05,0.06311411760436213,0.05727370469766396,0.056592412474623585,0.21680802912356342,0.0,0.038680184535588566,0.4453650390946074,0.0,0.0943660248025516,0.10481125876843998,0.1144864302101538,3.965,4.261,3.788,3.885,3.977,4.198,3.885,4.189,4.003,4.261,4.05,3.77,3.977,4.173,3.843,4.139,5.473913e-05,9.665807e-07,4.520949e-05,3.566353e-05,1.420377e-06,8.71191e-06,6.568839e-06,5.084346e-06
